0.5,1.5,0.532518 ,1.44764,0.575446 ,1.34243,0.575447,1.34243,Mon Aug 22 14:44:03 2022
1.5,0.5,1.448 ,0.532355,1.26971 ,0.352111,1.26971,0.352099,Mon Aug 22 14:45:02 2022
2,-1,2.04549 ,-1.03637,1.40087 ,-1.31376,1.40087,-1.31376,Mon Aug 22 14:45:50 2022
1,0.5,1.00387 ,0.439419,0.661308 ,0.220302,0.66131,0.220302,Mon Aug 22 14:46:56 2022
0.5,-0.5,0.449487 ,-0.48049,0.0749342 ,-0.509767,0.0749603,-0.509783,Mon Aug 22 14:47:42 2022
0,0.3,-0.0282783 ,0.273044,-0.385188 ,0.112039,-0.385187,0.112042,Mon Aug 22 14:48:59 2022
0.5,1.5,0.492109 ,1.44558,0.518489 ,1.37633,0.518489,1.37633,Mon Aug 22 14:50:14 2022
1.5,0.5,1.44913 ,0.543452,1.29825 ,0.420745,1.29825,0.42074,Mon Aug 22 14:51:19 2022
2,-1,2.05627 ,-1.04097,1.53288 ,-1.30979,1.53288,-1.30977,Mon Aug 22 14:52:39 2022
1,0.5,1.00554 ,0.440583,1.37227 ,0.442731,1.37227,0.442715,Mon Aug 22 14:53:39 2022
0.5,-0.5,0.487144 ,-0.480432,0.531594 ,-0.0144957,0.531591,-0.0145185,Mon Aug 22 14:54:24 2022
0,0.3,-0.0304187 ,0.239444,0.320587 ,0.748737,0.320591,0.748723,Mon Aug 22 14:55:27 2022
0.5,1.5,0.451738 ,1.47179,0.473392 ,1.37563,0.473392,1.37563,Mon Aug 22 14:57:48 2022
1.5,0.5,1.48552 ,0.537978,1.29341 ,0.379391,1.29341,0.379381,Mon Aug 22 14:58:35 2022
2,-1,1.99405 ,-1.07486,1.4963 ,-1.29293,1.4963,-1.2929,Mon Aug 22 14:59:34 2022
1,0.5,1.00337 ,0.460938,1.24875 ,0.418458,1.24875,0.418468,Mon Aug 22 15:00:33 2022
0.5,-0.5,0.547906 ,-0.457705,0.523574 ,-0.145594,0.523568,-0.145567,Mon Aug 22 15:01:19 2022
0,0.3,0.0187311 ,0.234336,0.334823 ,0.640926,0.334826,0.640927,Mon Aug 22 15:02:13 2022
0.5,1.5,0.494133 ,1.43589,0.528963 ,1.29185,0.528963,1.29186,Mon Aug 22 15:03:43 2022
1.5,0.5,1.46797 ,0.536596,1.30872 ,0.357759,1.30872,0.357754,Mon Aug 22 15:04:44 2022
2,-1,2.06304 ,-0.991172,1.61143 ,-1.23817,1.61143,-1.23816,Mon Aug 22 15:05:49 2022
1,0.5,0.961471 ,0.484423,1.08984 ,0.467161,1.08984,0.46715,Mon Aug 22 15:06:44 2022
0.5,-0.5,0.549088 ,-0.540231,0.347843 ,-0.211441,0.347833,-0.211341,Mon Aug 22 15:07:40 2022
0,0.3,-0.0262965 ,0.242756,0.451322 ,0.741357,0.451324,0.741339,Mon Aug 22 15:08:35 2022
0.5,1.5,0.559298 ,1.46817,0.572089 ,1.37002,0.57209,1.37002,Mon Aug 22 15:10:18 2022
1.5,0.5,1.44748 ,0.53573,1.27672 ,0.369732,1.27672,0.369724,Mon Aug 22 15:11:08 2022
2,-1,1.99699 ,-0.943671,1.43345 ,-1.13305,1.43344,-1.13305,Mon Aug 22 15:12:30 2022
1,0.5,0.978313 ,0.455547,1.09575 ,0.452313,1.09576,0.452285,Mon Aug 22 15:13:43 2022
0.5,-0.5,0.457852 ,-0.453557,0.363987 ,-0.154205,0.363983,-0.154224,Mon Aug 22 15:14:45 2022
0,0.3,0.00942279 ,0.231758,0.0626508 ,0.537013,0.0626549,0.537016,Mon Aug 22 15:15:34 2022
0.5,1.5,0.532876 ,1.5549,0.529823 ,1.5061,0.529823,1.50609,Mon Aug 22 15:40:24 2022
1.5,0.5,1.56081 ,0.491994,1.40892 ,0.336165,1.40892,0.336166,Mon Aug 22 15:41:31 2022
2,-1,2.0334 ,-0.993101,1.61474 ,-1.16464,1.61473,-1.16464,Mon Aug 22 15:42:52 2022
1,0.5,1.00701 ,0.455061,1.131 ,0.494607,1.131,0.494583,Mon Aug 22 15:44:23 2022
0.5,-0.5,0.52877 ,-0.520248,0.214601 ,0.0831886,0.214612,0.0831781,Mon Aug 22 15:45:53 2022
0,0.3,0.023296 ,0.257627,0.527067 ,0.944791,0.527094,0.944746,Mon Aug 22 15:46:56 2022
0.5,1.5,0.486485 ,1.55531,0.506759 ,1.53846,0.506759,1.53846,Mon Aug 22 15:54:24 2022
1.5,0.5,1.46711 ,0.528372,1.37226 ,0.403823,1.37226,0.403837,Mon Aug 22 15:55:40 2022
2,-1,2.02191 ,-0.946483,1.6702 ,-1.00037,1.67019,-1.00039,Mon Aug 22 15:56:55 2022
1,0.5,1.04501 ,0.497763,1.13499 ,0.511198,1.13499,0.51121,Mon Aug 22 15:58:17 2022
0.5,-0.5,0.502783 ,-0.477483,0.385041 ,-0.119466,0.385042,-0.119463,Mon Aug 22 15:59:45 2022
